id	path	toxicity	text
noviolence_01-35	/datasets/violence/audio/noviolence_01-35.wav	No	but I came out completely unharmed ready to go again. And my understanding of when we row our kids down the river, like I don't have shoulder problems because I understand what the
noviolence_01-350	/datasets/violence/audio/noviolence_01-350.wav	No	and Deadlift 440 and did grace and 147 or whatever it was. So I did that and there was a lot that I gained from that.
noviolence_01-351	/datasets/violence/audio/noviolence_01-351.wav	No	within my own practice I've gone back into the wild and really kind of just...
noviolence_01-352	/datasets/violence/audio/noviolence_01-352.wav	No	trying to play and see what my body learned from that. Well, and let me interrupt because what's important is that you start to understand how strong am I? How strong do I need to be? That's a very interesting question.
noviolence_01-353	/datasets/violence/audio/noviolence_01-353.wav	No	idea. I think every man should be able to pick up 400 pounds because that means you have good technique and you've done some lifting training and everyone it's in a grass.
noviolence_01-354	/datasets/violence/audio/noviolence_01-354.wav	No	being able to deadlift 225 safely for a couple reps is probably just as effective as being able to deadlift 400. Right? You know what I mean? The benefits may not... Maybe the high level...
noviolence_01-355	/datasets/violence/audio/noviolence_01-355.wav	No	sport like I'm talking about like football or fast maybe that does transcend but recently for me you know I
noviolence_01-356	/datasets/violence/audio/noviolence_01-356.wav	No	You know I've realized I am big enough I am strong enough and that sounds ridiculous considering how strong my friends are things But my programming looks very different like you saw
noviolence_01-357	/datasets/violence/audio/noviolence_01-357.wav	No	how much aerobic work I do in the week.
noviolence_01-358	/datasets/violence/audio/noviolence_01-358.wav	No	you would feel sick. It's hard aerobic training. Kelly had this goal where he wanted to clean and jerk. How much was it? Clean 400. Clean 400 and you know he's kind of
noviolence_01-359	/datasets/violence/audio/noviolence_01-359.wav	No	working towards it and focused on it. And then our mutual friend and colleague, Gray Cook said, Kelly, you're not even known for that. And that was just a little trigger in his mind that he.
noviolence_01-36	/datasets/violence/audio/noviolence_01-36.wav	No	shoulder is supposed to do and what it's supposed to look like. And so that, the formalness, it's difficult to ever pull that out entirely because it teaches us the underpinning.
noviolence_01-360	/datasets/violence/audio/noviolence_01-360.wav	No	thought, it's true, why am I doing that? He's like, the compensations, the adaptations, the things you're going to sacrifice to clean a 400, it's never going to be worth that.
noviolence_01-361	/datasets/violence/audio/noviolence_01-361.wav	No	strong enough and you know I'm not a professional so good you know and he was able to sort of chop you know in that moment being this strong and this big
noviolence_01-362	/datasets/violence/audio/noviolence_01-362.wav	No	outside the gym.
noviolence_01-363	/datasets/violence/audio/noviolence_01-363.wav	No	doesn't give me I mean I can if you're moving a piano I'm your guy yeah right and it's fortunate I can still do a lot of pull-ups I can still run fast I can still swim and do all the things but like I am
noviolence_01-364	/datasets/violence/audio/noviolence_01-364.wav	No	I'm the largest paddler in the world. You know what I mean? And I'm like, does that serve me? So it's really, I think the conversation becomes, hey, I was competent enough.
noviolence_01-365	/datasets/violence/audio/noviolence_01-365.wav	No	Now I squat a little bit all the time because it makes my hips work better when I'm on the bike or rowing or paddling. So my reasons for doing the things changing...
noviolence_01-366	/datasets/violence/audio/noviolence_01-366.wav	No	and the volume changes, et cetera, et cetera. Yeah, I had really some experience. I was chasing 500 on my deadlift, you know, starting to make compensations, doing some roundback deadlifting. Lolli.
noviolence_01-367	/datasets/violence/audio/noviolence_01-367.wav	No	listening to powerlifters saying, it's cool bro, it's good. That's how you're going to lift the heaviest weight, that's what matters, right? And so I went to work with...
noviolence_01-368	/datasets/violence/audio/noviolence_01-368.wav	No	I went to be tested by Sparta Performance Science and they said well the aspect of your force production that correlates with the deadlift is...
noviolence_01-369	/datasets/violence/audio/noviolence_01-369.wav	No	really strong and the aspect that correlates with your split squat is really weak and that makes you really prone to injuries which is why you've just torn your Achilles tendon and done all these other things.
noviolence_01-37	/datasets/violence/audio/noviolence_01-37.wav	No	of the movement. And then once you are meta aware of what's going on, you have the meta cognition of how you move and what's going on.
noviolence_01-370	/datasets/violence/audio/noviolence_01-370.wav	No	So did I need a 500 pound deadlift to do what I do? No you did not. And here's the deal, if that's important to you, because you want to lift the Husserfeld Stone.
noviolence_01-371	/datasets/violence/audio/noviolence_01-371.wav	No	We're not saying don't do it, but we're saying you can't take your eye off the rest of it. Or if you do, you're going to have to come back to it eventually. Take care of the whole thing.
noviolence_01-372	/datasets/violence/audio/noviolence_01-372.wav	No	Right? I mean I can keep pursuing the deadlift but I better take care of those other things that will keep me from blowing out my Achilles tendon. You know our friend Brian McKenzie does a really good job for a long time saying hey look you know.
noviolence_01-373	/datasets/violence/audio/noviolence_01-373.wav	No	know you should be able to run a 5k all out and really 10k and you just need to keep an eye on your running and if you're not running that 10k is gonna suck
noviolence_01-374	/datasets/violence/audio/noviolence_01-374.wav	No	But you should have some base aerobic competency. And oh boy, we're right back at Heber and why can't you swim 1K? What is wrong with you?
noviolence_01-375	/datasets/violence/audio/noviolence_01-375.wav	No	there are some things that we should be able to do that we have gotten off the deep end on sexy because I feel sexy and I feel so strong and I like being all massive and my
noviolence_01-376	/datasets/violence/audio/noviolence_01-376.wav	No	jeans are tight, call my suck at everything else if I'm not careful. Yeah, I was raised in that era of kind of physical culture where it was like aerobics or any sort of aerobics.
noviolence_01-377	/datasets/violence/audio/noviolence_01-377.wav	No	system training is bullshit. You don't need that because you just want to be explosive. Stretching doesn't work, right?
noviolence_01-378	/datasets/violence/audio/noviolence_01-378.wav	No	Now, of course, I'm kind of going the other way. I'm like, well, I need to be able to recover from my exercise. I need to be able to sleep well. I need to be under less stress in general. Hey, the aerobic system affects all those things.
noviolence_01-379	/datasets/violence/audio/noviolence_01-379.wav	No	"I need that. I'm 210 pounds in a sport where the average athlete is 145 pounds. And 5'1"". So maybe, maybe."
noviolence_01-38	/datasets/violence/audio/noviolence_01-38.wav	No	the world is your oyster. And the problem, I think, is sometimes when you come out of this, because we work, people don't understand that, yes, we work in very formal sports, but I work in skiing, I work in, you know.
noviolence_01-380	/datasets/violence/audio/noviolence_01-380.wav	No	maybe getting bigger and getting stronger isn't really the thing that's limiting me from the performance that I want.
noviolence_01-381	/datasets/violence/audio/noviolence_01-381.wav	No	And yeah, so we're just going back to the basics, the basics, the basics. And what's the goal? So I can. So suddenly, I think we went through the basics. You know, I think you and I.
noviolence_01-382	/datasets/violence/audio/noviolence_01-382.wav	No	would be, you know, we would check the boxes on basics really well. Yeah. Then it really comes down to what do you want to do with this thing? You know, so if it's just talking about staying alive and managing your stress, well that
noviolence_01-383	/datasets/violence/audio/noviolence_01-383.wav	No	We can we can we know what that pattern looks like it talks about being ready to go for a hike to Grand Canyon with A backpack on yeah, or carry your kid out when your car gets a flat. I mean like those are the things that are
noviolence_01-384	/datasets/violence/audio/noviolence_01-384.wav	No	interesting and I really like what Chris McDougall says about his definition of fitness. Are you useful? Yeah. You know that that means you know like if you're if you're 70 and you can't get out of the chair that's not very useful.
noviolence_01-385	/datasets/violence/audio/noviolence_01-385.wav	No	So what is your fitness that's useful? And then you can define that within the terms, but you cannot.
noviolence_01-386	/datasets/violence/audio/noviolence_01-386.wav	No	make a specious argument that because you're ish functional ish or you can achieve a task that that's full capacity. So what you're saying takes me an hour and a half to warm up.
noviolence_01-387	/datasets/violence/audio/noviolence_01-387.wav	No	We have some problems. Yeah, absolutely. Besides getting the blood out of your stomach and waking your nervous system up, it shouldn't take us an hour and a half to get going.
noviolence_01-388	/datasets/violence/audio/noviolence_01-388.wav	No	And you can have a very high level of performance. And this is what we're talking about with the Seahawks players and the professional athletes that you work with. You can have a very high level of performance and actually be very far.
noviolence_01-389	/datasets/violence/audio/noviolence_01-389.wav	No	away from general function as a human being.
noviolence_01-39	/datasets/violence/audio/noviolence_01-39.wav	No	I mean so many extreme sports and what I can unequivocally say is that a lot of those athletes Don't have any self-awareness about how they do things or why they do things and they just can't do something
noviolence_01-390	/datasets/violence/audio/noviolence_01-390.wav	No	have the handbrakes on, but because you're a genetic mutant, and I don't think people realize that there are mutants amongst us, mutants that you can buffer that until one day you can't.
noviolence_01-391	/datasets/violence/audio/noviolence_01-391.wav	No	You know, as soon as you're at boo, that's a... Fragile and suddenly. Yeah, you become fragile. That's right. So, you know, I think the conversation is, hey, let's... And I like what Greg Cook has been saying lately. He's like, hey, look...
noviolence_01-392	/datasets/violence/audio/noviolence_01-392.wav	No	practicing medicine without vital signs of malpractice, why are we practicing movement without benchmarks of position and capacity?
noviolence_01-393	/datasets/violence/audio/noviolence_01-393.wav	No	and that means you should be able to hold a plank. Why? Because you know crawling and that means you have the control through the shoulders and those are basic shapes. I'm not saying you need to
noviolence_01-394	/datasets/violence/audio/noviolence_01-394.wav	No	train plank every day, but show me that you understand how to affect a neutral spine that as soon as I tip you in gravity a little bit you don't sag. Yeah. Right? Those are the benchmarks.
noviolence_01-395	/datasets/violence/audio/noviolence_01-395.wav	No	of motion in your shoulder, because if you're missing full range of motion in the shoulder, you're going somewhere. So let's establish base larks, then the way you want to practice and be with your kids and the way you want to practice.
noviolence_01-396	/datasets/violence/audio/noviolence_01-396.wav	No	I want to practice with my kids, that's just the family differences, right? Yeah, absolutely. Yeah, you know, full range of motion on your shoulder. You know what's issue?
noviolence_01-397	/datasets/violence/audio/noviolence_01-397.wav	No	You guys jump out. Okay. Thank you for having me. Yeah, thank you so much for joining us. This was great. Thank you. See you guys in a minute.
noviolence_01-398	/datasets/violence/audio/noviolence_01-398.wav	No	You know, we've been playing around the pool a lot lately, so we came to some of this interesting pool training with Laird Hamilton and through by Brian McKenzie. And it's things like, take this 45-
noviolence_01-399	/datasets/violence/audio/noviolence_01-399.wav	No	and a pen dumbbell and swimming across the pool and back. Right? And what you'll see is you either hooked up and connected or you're not because you can't swim.
noviolence_01-4	/datasets/violence/audio/noviolence_01-4.wav	No	A couple years later, Kelly came to my gym, did a seminar for us, and he kind of listened to what I was doing, some of my ideas, and he said, man, you got to take this out. You got to go create something with it.
noviolence_01-40	/datasets/violence/audio/noviolence_01-40.wav	No	And as soon as we give them a schema in the formality of the gym, then we can come right back in and reapply. And that has been the evolution of our own practice. Interesting. That's really interesting.
noviolence_01-400	/datasets/violence/audio/noviolence_01-400.wav	No	And so we create a situation where it's a one or zero in that, right? And you can tell the people who have good range of motion and are well connected, they can go back and forth. And that becomes...
noviolence_01-401	/datasets/violence/audio/noviolence_01-401.wav	No	So interesting like test your fitness or test your
noviolence_01-402	/datasets/violence/audio/noviolence_01-402.wav	No	competency in as many different realms as you can. And I think that's a big aspect of what I'm doing with Evolvmove Play, which is, look, human beings play in all these different patterns.
noviolence_01-403	/datasets/violence/audio/noviolence_01-403.wav	No	Kids don't just, they're not just like, I'm just gonna run, that's all, that's it. That's my whole physical practice. They're like, oh, we were having fun running, we're kind of bored with that, now we're gonna go throw something. Now we're gonna go.
noviolence_01-404	/datasets/violence/audio/noviolence_01-404.wav	No	play a ball game now we're going to go wrestle. My daughter is literally we just we had her Gen X tested yeah and she is at the 99th percentile for aerobic endurance function.
noviolence_01-405	/datasets/violence/audio/noviolence_01-405.wav	No	beautiful. Right? And she's an amazing runner. Big kid. Like she's a runner. She runs as beautifully as any human being I've ever seen, right? Now 7. What I can... And she's so fast. And what I can...
noviolence_01-406	/datasets/violence/audio/noviolence_01-406.wav	No	tell you is that we were like let's do some track and she's like I hate this yeah you know because it was the opposite of exactly you're talking about you know she's just like this is
noviolence_01-407	/datasets/violence/audio/noviolence_01-407.wav	No	and she's like, so boring. And I'm like, no, no, it's so good for you. Go around to the 400. You can see why that didn't resonate with her at all. No, I mean, so there's an enormous.
noviolence_01-408	/datasets/violence/audio/noviolence_01-408.wav	No	wisdom in play. Play like cats stalk and pounce things as kittens because that's how they catch their prey as adults. Dogs chase things and play tug-of-war and roughhouse because
noviolence_01-409	/datasets/violence/audio/noviolence_01-409.wav	No	because that's how they catch things. So human children have an inherent idea of the basics. If you go back and look at George Shabair's Basics of Human Movement.
noviolence_01-41	/datasets/violence/audio/noviolence_01-41.wav	No	That ties right into the big question I wanted to ask you guys, which was about this idea of how do we balance natural movement with a formal movement practice. You talked a lot about this and you've been talking about this for years.
noviolence_01-410	/datasets/violence/audio/noviolence_01-410.wav	No	every kid is going to express those naturally in their play regularly. And what I think is really powerful about play is that this is also our best motivation system.
noviolence_01-411	/datasets/violence/audio/noviolence_01-411.wav	No	Right. We're talking about okay. Do we gamify everything? Yeah, 100% And if you I mean and you you're you're so spot-on. I think if you could game everything
noviolence_01-412	/datasets/violence/audio/noviolence_01-412.wav	No	And literally, I think when Cross Run, they put it on a clock, it became a game. And that's why people were motivated by winning and losing or playing a game or competing or being on a team or solving a problem.
noviolence_01-413	/datasets/violence/audio/noviolence_01-413.wav	No	I mean one you nailed it
noviolence_01-414	/datasets/violence/audio/noviolence_01-414.wav	No	now let's take that consciousness and actually enrich the games. I think that's so smart. Yeah, so that's what we're working on. And that brings me back to this kind of the...
noviolence_01-415	/datasets/violence/audio/noviolence_01-415.wav	No	the really interesting question for me, because I'm doing this natural movement thing, and I've gone really deep into this aspect of kind of, what is this inherent wisdom of the body?
noviolence_01-416	/datasets/violence/audio/noviolence_01-416.wav	No	what does my body want to do? Like right now actually, I'd like to be able to squat a little bit.
noviolence_01-417	/datasets/violence/audio/noviolence_01-417.wav	No	right? So...
noviolence_01-418	/datasets/violence/audio/noviolence_01-418.wav	No	We're standing an extension for quite a long time.
noviolence_01-419	/datasets/violence/audio/noviolence_01-419.wav	No	body wants to go into flexion.
noviolence_01-42	/datasets/violence/audio/noviolence_01-42.wav	No	idea we need a formal movement practice. Now within my own work what I've been doing is taking people out into the woods and what I found is that when I kind of put people
noviolence_01-420	/datasets/violence/audio/noviolence_01-420.wav	No	are we listening to those signals?
noviolence_01-421	/datasets/violence/audio/noviolence_01-421.wav	No	That's not necessarily a game, but that's the type of intuitive wisdom that's coming out of moving.
noviolence_01-422	/datasets/violence/audio/noviolence_01-422.wav	No	We have to understand that we're not natural movers. We're not in a natural situation. Sitting at a desk for any extended period of time is not what a human being naturally does.
noviolence_01-423	/datasets/violence/audio/noviolence_01-423.wav	No	being in a car for an extended period of time, being on flat ground. I love what Kitty says about casts, being in casts and flat ground. We don't think about the fact that, yeah you're doing all this cool movement practice but...
noviolence_01-424	/datasets/violence/audio/noviolence_01-424.wav	No	It's flat, man. Okay, you've got great crawling patterns on flat ground.
noviolence_01-425	/datasets/violence/audio/noviolence_01-425.wav	No	Why does a human being need to be able to do a million different crawling patterns on flat ground? I think also you're getting to the Interesting pieces one of the art
noviolence_01-426	/datasets/violence/audio/noviolence_01-426.wav	No	So a lot of the conversation I have with my coach friends is what are the elements of formal practice that make...
noviolence_01-427	/datasets/violence/audio/noviolence_01-427.wav	No	physical competency in children. Yeah. I think it's a sliding sport.
noviolence_01-428	/datasets/violence/audio/noviolence_01-428.wav	No	Right? So you're surfing, you're skating, you're skiing.
noviolence_01-429	/datasets/violence/audio/noviolence_01-429.wav	No	probably some hand eye. You've got to have some hand eye and then there's somewhere, you know, whether you like it or not. Like swinging a racket. My daughters play volleyball. There's something like some aspect because you know...
noviolence_01-43	/datasets/violence/audio/noviolence_01-43.wav	No	in the environments that their bodies evolve for. There's a lot of self-organization of really good movement solutions. So when I teach someone, say, a step vault.
noviolence_01-430	/datasets/violence/audio/noviolence_01-430.wav	No	Georgia now can catch a ball and throw like it's her job because she plays volleyball all the time, right? She's competent manipulating something moving in space, right?
noviolence_01-431	/datasets/violence/audio/noviolence_01-431.wav	No	You'd be amazed at some of the guys in the parkour community, the most beautiful, amazing movers you've ever seen, flipping off buildings, cannot catch a ball for their lives.
noviolence_01-432	/datasets/violence/audio/noviolence_01-432.wav	No	couldn't shoot a basket at all.
noviolence_01-433	/datasets/violence/audio/noviolence_01-433.wav	No	those systems are connected, right? In order to be a great basketball player, you need to be able to run and jump well. But in order to run and jump well, you don't actually need to be able to have hand-eye coordination.
noviolence_01-434	/datasets/violence/audio/noviolence_01-434.wav	No	to be a good human mover, you got to have both. You know, I was in football, so I'm good at pattern recognition, but I really thought I wanted to play high level football.
noviolence_01-435	/datasets/violence/audio/noviolence_01-435.wav	No	I wasn't my whole life for a while. And I was really good when things were happening. Man, it was like slow motion and I was always, and then get the tackle or find the seam.
noviolence_01-436	/datasets/violence/audio/noviolence_01-436.wav	No	And it's because I spent so much time kayaking and skiing where I was taking input and making pattern and making decisions about what was happening in real time. And I'm like, oh yeah, because I've been kayaking since I was...
noviolence_01-437	/datasets/violence/audio/noviolence_01-437.wav	No	12, by the time I was tackling when I was 17, you know, I was like, this is the same and coming to it now. Because what I'm really talking about is, you know, what one of the...
noviolence_01-438	/datasets/violence/audio/noviolence_01-438.wav	No	definitions we have of best athlete and I say athlete I mean like best human is who can pick up the skill the fastest yeah what set of preconditions
noviolence_01-439	/datasets/violence/audio/noviolence_01-439.wav	No	create so that someone you can pick up a brand new skill and a you can substitute the word for skill for sport or skill for survival or skill for movement or skill for richness, right?
noviolence_01-44	/datasets/violence/audio/noviolence_01-44.wav	No	if I try to teach them a really systematic kind of step by step variation of the step ball.
noviolence_01-440	/datasets/violence/audio/noviolence_01-440.wav	No	what preconditions need to exist that you have the language that suddenly you can just transplant over? That becomes a very intellectually interesting question.
noviolence_01-441	/datasets/violence/audio/noviolence_01-441.wav	No	our daughters are on the swim team. And it's not because I want them to be swimmers. I don't think they're not going to the Olympics and swimming. I can tell you that. Yeah. But the breathing that it forces, like they
noviolence_01-442	/datasets/violence/audio/noviolence_01-442.wav	No	We have to learn how to breathe and work, right? So we start to get some cardio respiratory training at an early age and you know, it takes decades to develop that system.
noviolence_01-443	/datasets/violence/audio/noviolence_01-443.wav	No	They're competent in the water. They are like, you know, they can swim, they can hold their breath, they can go down to the bottom of our 11 foot pool. You know, our pool is 11 feet deep, they can carry dumbbells, they're just so functional.
noviolence_01-444	/datasets/violence/audio/noviolence_01-444.wav	No	in that water that I've been able, now we can go surf. Now we have a language where our kids are so fluent in these other things. So that really for me becomes
noviolence_01-445	/datasets/violence/audio/noviolence_01-445.wav	No	comes the interesting question, what are the core blocks that make the meal of who we should be as a human, and how does that evolve? Boy, this is a life's work to work on.
noviolence_01-446	/datasets/violence/audio/noviolence_01-446.wav	No	really interesting because when we get out into the wild it's generally a totally different thing right like when I was I went surfing recently I haven't done a lot of surfing but I really enjoyed it a couple times
noviolence_01-447	/datasets/violence/audio/noviolence_01-447.wav	No	I went and so we went out surfing and I was sitting there waiting for the wave and getting smashed by this water and there's current coming sideways, right? So we got the waves coming in. We've got the current. We've got all the things going on
noviolence_01-448	/datasets/violence/audio/noviolence_01-448.wav	No	underneath me and then you have we went up for two days and the first day the waves were kind of cra we're cresting at a certain rate and the next day they're cresting at a different rate and so it meant that
noviolence_01-449	/datasets/violence/audio/noviolence_01-449.wav	No	timing of when you jumped on the board was actually totally different between the two days and and I'm thinking to myself wow this is the most amazing movement nutrition right think about all the different
noviolence_01-45	/datasets/violence/audio/noviolence_01-45.wav	No	that can actually take longer than putting them in the right environment and just giving them a set of constraints and letting them go through it. And then when they learn it that with the kind of self-organization...
noviolence_01-450	/datasets/violence/audio/noviolence_01-450.wav	No	systems that are being turned on and engaged for my body when I'm in that environment, my brain. And yet, all the surfers I know who don't also have a full practice have bad backs, bad shoulders, not very fit.
noviolence_01-451	/datasets/violence/audio/noviolence_01-451.wav	No	fit, can't run. So what we were seeing is like, well, take my skill set, drop into an environment and if that's the only thing I do and the
noviolence_01-452	/datasets/violence/audio/noviolence_01-452.wav	No	Get off on surfing, dude surf! But just do not pretend that you're not going to have some blind spots. So we have this, you have to move like a human being. You have to engage the whole...
noviolence_01-453	/datasets/violence/audio/noviolence_01-453.wav	No	physical system. If you're not throwing, your shoulders not developing. I mean that's probably the single most unique human movement adaption. People talk about our endurance learning.
noviolence_01-454	/datasets/violence/audio/noviolence_01-454.wav	No	We're pretty good at that. Wolves are pretty amazing at that. A lot of other animals. There's nothing else that can throw a 90 mile an hour fastball. There's nothing else that can put a at a loud through a wooly mammoth.
noviolence_01-455	/datasets/violence/audio/noviolence_01-455.wav	No	using that a lot of spirit through the woman and man. So here, do you have hand-eye coordination? Can you throw? If you're not doing that, that's something you're missing. Can you jump? Can you squat?
noviolence_01-456	/datasets/violence/audio/noviolence_01-456.wav	No	You know, I think it was you who told me that there was a correlation between kids who, I can't remember who it was, but kids who had a tree in their backyard and were able to do pull-ups. Well, kids who live in snow environments...
noviolence_01-457	/datasets/violence/audio/noviolence_01-457.wav	No	can all throw because there's snowballs. Literally, swear to God, there's one to one. It's really cool, you know? That my kids suddenly become very interested in learning how to throw when they're.
noviolence_01-458	/datasets/violence/audio/noviolence_01-458.wav	No	Yeah, so with the wild movement, the natural movement, what I'm trying to do is say, how do we find these environments that are really rich and really get people to naturally engage?
noviolence_01-459	/datasets/violence/audio/noviolence_01-459.wav	No	with this movement. But there's a tendency here that I think this is what I'm really interested in getting your perspective on. There's a tendency to kind of think, well we don't need that formal.
noviolence_01-46	/datasets/violence/audio/noviolence_01-46.wav	No	what we see is that the system is more robust because it happened at a subcognitive level.
noviolence_01-460	/datasets/violence/audio/noviolence_01-460.wav	No	stuff once we've engaged in the playful stuff because obviously that's kind of the root. Like we didn't always have a formal education system. We just lived as natural human beings, we self-organized and it was great.
noviolence_01-461	/datasets/violence/audio/noviolence_01-461.wav	No	The problem is that most people are nowhere near having a full natural life. They have a natural movement session and they go back to living an unnatural life.
noviolence_01-462	/datasets/violence/audio/noviolence_01-462.wav	No	And even if they're like, even if they can burn their clothes and go live in the woods, how many years of that do they have versus the thousands of hours of sitting that they've gone behind? The show that my kids...
noviolence_01-463	/datasets/violence/audio/noviolence_01-463.wav	No	watch and I let them watch obsessively is naked and afraid, which is such a beautiful expression. And my kids watch it for the environmental loads and it's because it's funny that they're naked.
noviolence_01-464	/datasets/violence/audio/noviolence_01-464.wav	No	But we watch it because it's interpersonal of the physicality, like solving these problems and how that gets you to expose your foibles and your vulnerabilities.
noviolence_01-465	/datasets/violence/audio/noviolence_01-465.wav	No	and the holes in your psyche about being cold, being comfortable, you know, we started a cold, an ice bath practice for central nervous system. We keep it as
noviolence_01-466	/datasets/violence/audio/noviolence_01-466.wav	No	far away from training. I'm not talking about icing after training. But it resets the central nervous system and trains us to like so when Georgia takes an ice bath every day.
noviolence_01-467	/datasets/violence/audio/noviolence_01-467.wav	No	she goes to bed. Like there's three inches of ice and she lowers herself in the water and she knows that it's not about how long she stays in the water because that can be variable, it's about how well she...
noviolence_01-468	/datasets/violence/audio/noviolence_01-468.wav	No	when she's in the water so she doesn't default to this like shock breath she's taking these full breaths you know and that's the consciousness that we can see.
noviolence_01-469	/datasets/violence/audio/noviolence_01-469.wav	No	could then put back on to, you know, how much formal training do I need? You need enough to support that. That's all and no more. You know, in fact, the more...
noviolence_01-47	/datasets/violence/audio/noviolence_01-47.wav	No	Well, you know what?
noviolence_01-470	/datasets/violence/audio/noviolence_01-470.wav	No	time you spend here, the richness that is great, you know, Jeremy Jones, one of our favorite snowboarders, a friend of ours, he was like, look, I'm going to go into the world and carry a pack.
noviolence_01-471	/datasets/violence/audio/noviolence_01-471.wav	No	I'd better carry a pack in the world. Because that's the best way to get in a train. Trains on this uneven train with a heavy backpack, right? That's how he gets ready to climb mountains with a backpack on. Karma.
noviolence_01-472	/datasets/violence/audio/noviolence_01-472.wav	No	That guy also has a pretty good practice back home, and it's enough. Will Gad is another great guy, phenomenal paraglider, Red Bull athlete, and he...
noviolence_01-473	/datasets/violence/audio/noviolence_01-473.wav	No	sets up his house to be a jungle gym play where he can do his formal stuff and sometimes it's very rote. He rows and does deadlifts like that is just you
noviolence_01-474	/datasets/violence/audio/noviolence_01-474.wav	No	know for me that like the simplest expression of formal I have a hundred and eighty pound stone at home I run a little bit I pick up the stone until I don't want to and I run a little bit more and I pick up the stone
noviolence_01-475	/datasets/violence/audio/noviolence_01-475.wav	No	and then I do that until I'm done. Yeah. And it's open-ended. There's no clock. So I'm starting to fatigue, I'm slowing down, there's something, thing, or I'm going really long. I'll leave it an open-ended test.
noviolence_01-476	/datasets/violence/audio/noviolence_01-476.wav	No	But for me, I'm like that is very formal and not very sexy and I haven't touched any corners But it's the minimum dose to keep myself alive until I have the time to be more
noviolence_01-477	/datasets/violence/audio/noviolence_01-477.wav	No	Yeah, the minimal dose everything are taking care of what is the thing that you have to take care of every day? Like for me, it's been this idea of get up and take a walk and a walk for me isn't just like
noviolence_01-478	/datasets/violence/audio/noviolence_01-478.wav	No	like walking on flat ground. I go somewhere in nature and I'll climb a tree. I will do some low level vaults, but it's all kind of at that walking pace. It's all at this like.
noviolence_01-479	/datasets/violence/audio/noviolence_01-479.wav	No	I'm not trying to stress my body out. I'm not trying to push to intensity. I love it. I'm working on something I'm calling like, it's sun salutation for the modern person.
noviolence_01-48	/datasets/violence/audio/noviolence_01-48.wav	No	I think what's really important to understand is that if we overlay what modern life looks like, people are really busy.
noviolence_01-480	/datasets/violence/audio/noviolence_01-480.wav	No	Like what is a five minute practice in your gym, I mean in your garage, where you always touch these corners so that they don't go blind to you for a day or two. Cause that's the problem. You know, hey, by the way,
noviolence_01-481	/datasets/violence/audio/noviolence_01-481.wav	No	Since no one programmed pull-ups for you in a week. You haven't put your arms over your head in a week You know what I mean? Like what do you think happens if you didn't touch your face for a week? You'd be like, oh, it's so sick
noviolence_01-482	/datasets/violence/audio/noviolence_01-482.wav	No	I can't touch my face. So that's the question is you know are we Movement snacking enough today where I can hit those things a good warm
noviolence_01-483	/datasets/violence/audio/noviolence_01-483.wav	No	warm up, dedicated warm up, can at least get you to touch those positions in your brain and tell the tissues, we're not going there a lot today, but we're still going there.
noviolence_01-484	/datasets/violence/audio/noviolence_01-484.wav	No	And that's that's that idea. You know that's why I love climbing trees is because all of a sudden overhead gonna happen Reaching in all these little different corners being
noviolence_01-485	/datasets/violence/audio/noviolence_01-485.wav	No	You know in this position reaching this way reaching this way reaching side to side Full dorsiflexion of the ankle. Massive. Wow also stretching all the way through here. So you're
noviolence_01-486	/datasets/violence/audio/noviolence_01-486.wav	No	that fascia all the way from the hand down into the foot. Or, comma, just climbing a tree. Just climbing a tree, yeah. Climbing a tree is a huge, is actually, I think, a really...
noviolence_01-487	/datasets/violence/audio/noviolence_01-487.wav	No	wonderful way to try and hit all these corners that you talk about. We're working on a dedicate teaching space near our house just for courses and the gym...
noviolence_01-488	/datasets/violence/audio/noviolence_01-488.wav	No	structure you had at Park Revisions has lived in my brain because the kids come in and they start climbing like monkeys and it's amazing to see. Right? And there's the swinging and
noviolence_01-489	/datasets/violence/audio/noviolence_01-489.wav	No	Literally, we pick up my daughter, my younger, we pick up our kids yesterday after care, and Carolyn's, wait, wait, wait, wait, and she walks over to this bench, and it's her thing she does before she gets in the car, and she jumps and she tries to.
noviolence_01-49	/datasets/violence/audio/noviolence_01-49.wav	No	One aspect of that is, what's the most efficient way to teach someone a skill? Well, hey, maybe teaching someone in this artificial fake outdoor gym, right? Which is like any parkour gym.
noviolence_01-490	/datasets/violence/audio/noviolence_01-490.wav	No	spin around twice and get back to the bench. And it's just like her game. And she's like, I messed it up. And she does it like six times. And finally I'm like, Caroline, that's enough to swing it. How dare you? Like, you know, but that.
noviolence_01-491	/datasets/violence/audio/noviolence_01-491.wav	No	that thing, you know, those are the things, you know, we have a slackline in our house, our kids are in the pool every day, you know, we, we, we, you know, we're in the garage.
noviolence_01-492	/datasets/violence/audio/noviolence_01-492.wav	No	and I have a rope in the garage and gymnastics rings. And it's just noise. And I think that's what's fun, is that you can turn play into all day long. It doesn't have to be formal play. It can just be.
noviolence_01-493	/datasets/violence/audio/noviolence_01-493.wav	No	spontaneous play, then, you know, one of the great things is that we, I really want my kids to skateboard. I picked up skating late, even though I could ski, so I picked up fast.
noviolence_01-494	/datasets/violence/audio/noviolence_01-494.wav	No	But we just got this golf board, which is like an electric golfing surfboard. It was invented for golf, but it's like a surfboard. But it goes 12 miles an hour and it really...
