id	path	text	toxicity
noviolence_01-344_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-344_cloned.wav	jumps, climbs, lifts, carries, throws, wrestles, dances, because those are the things that you needed to do to survive and thrive as a human being throughout our evolution.	No
noviolence_01-345_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-345_cloned.wav	Yeah, at some point someone picked up a rock, they picked up a heavier rock, and it's not an accident in Scotland, they have these massive stones that are like, it's the stone, like the Husserfeld stone.	No
noviolence_01-346_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-346_cloned.wav	in a field, like a guy, this is a field, it's not like a, it's not in a cage, like you can just go up and pick up the Husserfeld stone if you want, but it's the stuff, if you can, but it's just...	No
noviolence_01-347_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-347_cloned.wav	the stone that everyone played with, the expression of what we did turned into a game, turned into a contest, turned into technique to formalize the game.	No
noviolence_01-348_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-348_cloned.wav	So you talked earlier about all the formal training that you got. Started with a sort of non-formal sport, really a wild sport, moved into a very formal practice, and now are going back.	No
noviolence_01-349_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-349_cloned.wav	into the wild and I you know I grew up in the woods running around got really into formal gymnastics, formal weightlifting you know I did my 223	No
noviolence_01-35_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-35_cloned.wav	but I came out completely unharmed ready to go again. And my understanding of when we row our kids down the river, like I don't have shoulder problems because I understand what the	No
noviolence_01-350_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-350_cloned.wav	and Deadlift 440 and did grace and 147 or whatever it was. So I did that and there was a lot that I gained from that.	No
noviolence_01-351_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-351_cloned.wav	within my own practice I've gone back into the wild and really kind of just...	No
noviolence_01-352_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-352_cloned.wav	trying to play and see what my body learned from that. Well, and let me interrupt because what's important is that you start to understand how strong am I? How strong do I need to be? That's a very interesting question.	No
noviolence_01-353_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-353_cloned.wav	idea. I think every man should be able to pick up 400 pounds because that means you have good technique and you've done some lifting training and everyone it's in a grass.	No
noviolence_01-354_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-354_cloned.wav	being able to deadlift 225 safely for a couple reps is probably just as effective as being able to deadlift 400. Right? You know what I mean? The benefits may not... Maybe the high level...	No
noviolence_01-355_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-355_cloned.wav	sport like I'm talking about like football or fast maybe that does transcend but recently for me you know I	No
noviolence_01-356_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-356_cloned.wav	You know I've realized I am big enough I am strong enough and that sounds ridiculous considering how strong my friends are things But my programming looks very different like you saw	No
noviolence_01-357_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-357_cloned.wav	how much aerobic work I do in the week.	No
noviolence_01-358_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-358_cloned.wav	you would feel sick. It's hard aerobic training. Kelly had this goal where he wanted to clean and jerk. How much was it? Clean 400. Clean 400 and you know he's kind of	No
noviolence_01-359_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-359_cloned.wav	working towards it and focused on it. And then our mutual friend and colleague, Gray Cook said, Kelly, you're not even known for that. And that was just a little trigger in his mind that he.	No
noviolence_01-36_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-36_cloned.wav	shoulder is supposed to do and what it's supposed to look like. And so that, the formalness, it's difficult to ever pull that out entirely because it teaches us the underpinning.	No
noviolence_01-360_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-360_cloned.wav	thought, it's true, why am I doing that? He's like, the compensations, the adaptations, the things you're going to sacrifice to clean a 400, it's never going to be worth that.	No
noviolence_01-361_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-361_cloned.wav	strong enough and you know I'm not a professional so good you know and he was able to sort of chop you know in that moment being this strong and this big	No
noviolence_01-362_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-362_cloned.wav	outside the gym.	No
noviolence_01-363_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-363_cloned.wav	doesn't give me I mean I can if you're moving a piano I'm your guy yeah right and it's fortunate I can still do a lot of pull-ups I can still run fast I can still swim and do all the things but like I am	No
noviolence_01-364_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-364_cloned.wav	I'm the largest paddler in the world. You know what I mean? And I'm like, does that serve me? So it's really, I think the conversation becomes, hey, I was competent enough.	No
noviolence_01-365_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-365_cloned.wav	Now I squat a little bit all the time because it makes my hips work better when I'm on the bike or rowing or paddling. So my reasons for doing the things changing...	No
noviolence_01-366_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-366_cloned.wav	and the volume changes, et cetera, et cetera. Yeah, I had really some experience. I was chasing 500 on my deadlift, you know, starting to make compensations, doing some roundback deadlifting. Lolli.	No
noviolence_01-367_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-367_cloned.wav	listening to powerlifters saying, it's cool bro, it's good. That's how you're going to lift the heaviest weight, that's what matters, right? And so I went to work with...	No
noviolence_01-368_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-368_cloned.wav	I went to be tested by Sparta Performance Science and they said well the aspect of your force production that correlates with the deadlift is...	No
noviolence_01-369_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-369_cloned.wav	really strong and the aspect that correlates with your split squat is really weak and that makes you really prone to injuries which is why you've just torn your Achilles tendon and done all these other things.	No
noviolence_01-37_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-37_cloned.wav	of the movement. And then once you are meta aware of what's going on, you have the meta cognition of how you move and what's going on.	No
noviolence_01-370_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-370_cloned.wav	So did I need a 500 pound deadlift to do what I do? No you did not. And here's the deal, if that's important to you, because you want to lift the Husserfeld Stone.	No
noviolence_01-371_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-371_cloned.wav	We're not saying don't do it, but we're saying you can't take your eye off the rest of it. Or if you do, you're going to have to come back to it eventually. Take care of the whole thing.	No
noviolence_01-372_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-372_cloned.wav	Right? I mean I can keep pursuing the deadlift but I better take care of those other things that will keep me from blowing out my Achilles tendon. You know our friend Brian McKenzie does a really good job for a long time saying hey look you know.	No
noviolence_01-373_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-373_cloned.wav	know you should be able to run a 5k all out and really 10k and you just need to keep an eye on your running and if you're not running that 10k is gonna suck	No
noviolence_01-374_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-374_cloned.wav	But you should have some base aerobic competency. And oh boy, we're right back at Heber and why can't you swim 1K? What is wrong with you?	No
noviolence_01-375_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-375_cloned.wav	there are some things that we should be able to do that we have gotten off the deep end on sexy because I feel sexy and I feel so strong and I like being all massive and my	No
noviolence_01-376_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-376_cloned.wav	jeans are tight, call my suck at everything else if I'm not careful. Yeah, I was raised in that era of kind of physical culture where it was like aerobics or any sort of aerobics.	No
noviolence_01-377_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-377_cloned.wav	system training is bullshit. You don't need that because you just want to be explosive. Stretching doesn't work, right?	No
noviolence_01-378_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-378_cloned.wav	Now, of course, I'm kind of going the other way. I'm like, well, I need to be able to recover from my exercise. I need to be able to sleep well. I need to be under less stress in general. Hey, the aerobic system affects all those things.	No
noviolence_01-379_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-379_cloned.wav	"I need that. I'm 210 pounds in a sport where the average athlete is 145 pounds. And 5'1"". So maybe, maybe."	No
noviolence_01-38_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-38_cloned.wav	the world is your oyster. And the problem, I think, is sometimes when you come out of this, because we work, people don't understand that, yes, we work in very formal sports, but I work in skiing, I work in, you know.	No
noviolence_01-380_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-380_cloned.wav	maybe getting bigger and getting stronger isn't really the thing that's limiting me from the performance that I want.	No
noviolence_01-381_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-381_cloned.wav	And yeah, so we're just going back to the basics, the basics, the basics. And what's the goal? So I can. So suddenly, I think we went through the basics. You know, I think you and I.	No
noviolence_01-382_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-382_cloned.wav	would be, you know, we would check the boxes on basics really well. Yeah. Then it really comes down to what do you want to do with this thing? You know, so if it's just talking about staying alive and managing your stress, well that	No
noviolence_01-383_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-383_cloned.wav	We can we can we know what that pattern looks like it talks about being ready to go for a hike to Grand Canyon with A backpack on yeah, or carry your kid out when your car gets a flat. I mean like those are the things that are	No
noviolence_01-384_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-384_cloned.wav	interesting and I really like what Chris McDougall says about his definition of fitness. Are you useful? Yeah. You know that that means you know like if you're if you're 70 and you can't get out of the chair that's not very useful.	No
noviolence_01-385_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-385_cloned.wav	So what is your fitness that's useful? And then you can define that within the terms, but you cannot.	No
noviolence_01-386_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-386_cloned.wav	make a specious argument that because you're ish functional ish or you can achieve a task that that's full capacity. So what you're saying takes me an hour and a half to warm up.	No
noviolence_01-387_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-387_cloned.wav	We have some problems. Yeah, absolutely. Besides getting the blood out of your stomach and waking your nervous system up, it shouldn't take us an hour and a half to get going.	No
noviolence_01-388_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-388_cloned.wav	And you can have a very high level of performance. And this is what we're talking about with the Seahawks players and the professional athletes that you work with. You can have a very high level of performance and actually be very far.	No
noviolence_01-389_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-389_cloned.wav	away from general function as a human being.	No
noviolence_01-39_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-39_cloned.wav	I mean so many extreme sports and what I can unequivocally say is that a lot of those athletes Don't have any self-awareness about how they do things or why they do things and they just can't do something	No
noviolence_01-390_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-390_cloned.wav	have the handbrakes on, but because you're a genetic mutant, and I don't think people realize that there are mutants amongst us, mutants that you can buffer that until one day you can't.	No
noviolence_01-391_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-391_cloned.wav	You know, as soon as you're at boo, that's a... Fragile and suddenly. Yeah, you become fragile. That's right. So, you know, I think the conversation is, hey, let's... And I like what Greg Cook has been saying lately. He's like, hey, look...	No
noviolence_01-392_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-392_cloned.wav	practicing medicine without vital signs of malpractice, why are we practicing movement without benchmarks of position and capacity?	No
noviolence_01-393_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-393_cloned.wav	and that means you should be able to hold a plank. Why? Because you know crawling and that means you have the control through the shoulders and those are basic shapes. I'm not saying you need to	No
noviolence_01-394_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-394_cloned.wav	train plank every day, but show me that you understand how to affect a neutral spine that as soon as I tip you in gravity a little bit you don't sag. Yeah. Right? Those are the benchmarks.	No
noviolence_01-395_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-395_cloned.wav	of motion in your shoulder, because if you're missing full range of motion in the shoulder, you're going somewhere. So let's establish base larks, then the way you want to practice and be with your kids and the way you want to practice.	No
noviolence_01-396_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-396_cloned.wav	I want to practice with my kids, that's just the family differences, right? Yeah, absolutely. Yeah, you know, full range of motion on your shoulder. You know what's issue?	No
noviolence_01-397_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-397_cloned.wav	You guys jump out. Okay. Thank you for having me. Yeah, thank you so much for joining us. This was great. Thank you. See you guys in a minute.	No
noviolence_01-398_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-398_cloned.wav	You know, we've been playing around the pool a lot lately, so we came to some of this interesting pool training with Laird Hamilton and through by Brian McKenzie. And it's things like, take this 45-	No
noviolence_01-399_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-399_cloned.wav	and a pen dumbbell and swimming across the pool and back. Right? And what you'll see is you either hooked up and connected or you're not because you can't swim.	No
noviolence_01-4_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-4_cloned.wav	A couple years later, Kelly came to my gym, did a seminar for us, and he kind of listened to what I was doing, some of my ideas, and he said, man, you got to take this out. You got to go create something with it.	No
noviolence_01-40_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-40_cloned.wav	And as soon as we give them a schema in the formality of the gym, then we can come right back in and reapply. And that has been the evolution of our own practice. Interesting. That's really interesting.	No
noviolence_01-400_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-400_cloned.wav	And so we create a situation where it's a one or zero in that, right? And you can tell the people who have good range of motion and are well connected, they can go back and forth. And that becomes...	No
noviolence_01-401_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-401_cloned.wav	So interesting like test your fitness or test your	No
noviolence_01-402_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-402_cloned.wav	competency in as many different realms as you can. And I think that's a big aspect of what I'm doing with Evolvmove Play, which is, look, human beings play in all these different patterns.	No
noviolence_01-403_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-403_cloned.wav	Kids don't just, they're not just like, I'm just gonna run, that's all, that's it. That's my whole physical practice. They're like, oh, we were having fun running, we're kind of bored with that, now we're gonna go throw something. Now we're gonna go.	No
noviolence_01-404_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-404_cloned.wav	play a ball game now we're going to go wrestle. My daughter is literally we just we had her Gen X tested yeah and she is at the 99th percentile for aerobic endurance function.	No
noviolence_01-405_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-405_cloned.wav	beautiful. Right? And she's an amazing runner. Big kid. Like she's a runner. She runs as beautifully as any human being I've ever seen, right? Now 7. What I can... And she's so fast. And what I can...	No
noviolence_01-406_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-406_cloned.wav	tell you is that we were like let's do some track and she's like I hate this yeah you know because it was the opposite of exactly you're talking about you know she's just like this is	No
noviolence_01-407_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-407_cloned.wav	and she's like, so boring. And I'm like, no, no, it's so good for you. Go around to the 400. You can see why that didn't resonate with her at all. No, I mean, so there's an enormous.	No
noviolence_01-408_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-408_cloned.wav	wisdom in play. Play like cats stalk and pounce things as kittens because that's how they catch their prey as adults. Dogs chase things and play tug-of-war and roughhouse because	No
noviolence_01-409_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-409_cloned.wav	because that's how they catch things. So human children have an inherent idea of the basics. If you go back and look at George Shabair's Basics of Human Movement.	No
noviolence_01-41_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-41_cloned.wav	That ties right into the big question I wanted to ask you guys, which was about this idea of how do we balance natural movement with a formal movement practice. You talked a lot about this and you've been talking about this for years.	No
noviolence_01-410_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-410_cloned.wav	every kid is going to express those naturally in their play regularly. And what I think is really powerful about play is that this is also our best motivation system.	No
noviolence_01-411_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-411_cloned.wav	Right. We're talking about okay. Do we gamify everything? Yeah, 100% And if you I mean and you you're you're so spot-on. I think if you could game everything	No
noviolence_01-412_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-412_cloned.wav	And literally, I think when Cross Run, they put it on a clock, it became a game. And that's why people were motivated by winning and losing or playing a game or competing or being on a team or solving a problem.	No
noviolence_01-413_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-413_cloned.wav	I mean one you nailed it	No
noviolence_01-414_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-414_cloned.wav	now let's take that consciousness and actually enrich the games. I think that's so smart. Yeah, so that's what we're working on. And that brings me back to this kind of the...	No
noviolence_01-415_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-415_cloned.wav	the really interesting question for me, because I'm doing this natural movement thing, and I've gone really deep into this aspect of kind of, what is this inherent wisdom of the body?	No
noviolence_01-416_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-416_cloned.wav	what does my body want to do? Like right now actually, I'd like to be able to squat a little bit.	No
noviolence_01-417_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-417_cloned.wav	right? So...	No
noviolence_01-418_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-418_cloned.wav	We're standing an extension for quite a long time.	No
noviolence_01-419_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-419_cloned.wav	body wants to go into flexion.	No
noviolence_01-42_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-42_cloned.wav	idea we need a formal movement practice. Now within my own work what I've been doing is taking people out into the woods and what I found is that when I kind of put people	No
noviolence_01-420_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-420_cloned.wav	are we listening to those signals?	No
noviolence_01-421_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-421_cloned.wav	That's not necessarily a game, but that's the type of intuitive wisdom that's coming out of moving.	No
noviolence_01-422_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-422_cloned.wav	We have to understand that we're not natural movers. We're not in a natural situation. Sitting at a desk for any extended period of time is not what a human being naturally does.	No
noviolence_01-423_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-423_cloned.wav	being in a car for an extended period of time, being on flat ground. I love what Kitty says about casts, being in casts and flat ground. We don't think about the fact that, yeah you're doing all this cool movement practice but...	No
noviolence_01-424_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-424_cloned.wav	It's flat, man. Okay, you've got great crawling patterns on flat ground.	No
noviolence_01-425_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-425_cloned.wav	Why does a human being need to be able to do a million different crawling patterns on flat ground? I think also you're getting to the Interesting pieces one of the art	No
noviolence_01-426_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-426_cloned.wav	So a lot of the conversation I have with my coach friends is what are the elements of formal practice that make...	No
noviolence_01-427_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-427_cloned.wav	physical competency in children. Yeah. I think it's a sliding sport.	No
noviolence_01-428_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-428_cloned.wav	Right? So you're surfing, you're skating, you're skiing.	No
noviolence_01-429_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-429_cloned.wav	probably some hand eye. You've got to have some hand eye and then there's somewhere, you know, whether you like it or not. Like swinging a racket. My daughters play volleyball. There's something like some aspect because you know...	No
noviolence_01-43_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-43_cloned.wav	in the environments that their bodies evolve for. There's a lot of self-organization of really good movement solutions. So when I teach someone, say, a step vault.	No
noviolence_01-430_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-430_cloned.wav	Georgia now can catch a ball and throw like it's her job because she plays volleyball all the time, right? She's competent manipulating something moving in space, right?	No
noviolence_01-431_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-431_cloned.wav	You'd be amazed at some of the guys in the parkour community, the most beautiful, amazing movers you've ever seen, flipping off buildings, cannot catch a ball for their lives.	No
noviolence_01-432_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-432_cloned.wav	couldn't shoot a basket at all.	No
noviolence_01-433_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-433_cloned.wav	those systems are connected, right? In order to be a great basketball player, you need to be able to run and jump well. But in order to run and jump well, you don't actually need to be able to have hand-eye coordination.	No
noviolence_01-434_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-434_cloned.wav	to be a good human mover, you got to have both. You know, I was in football, so I'm good at pattern recognition, but I really thought I wanted to play high level football.	No
noviolence_01-435_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-435_cloned.wav	I wasn't my whole life for a while. And I was really good when things were happening. Man, it was like slow motion and I was always, and then get the tackle or find the seam.	No
noviolence_01-436_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-436_cloned.wav	And it's because I spent so much time kayaking and skiing where I was taking input and making pattern and making decisions about what was happening in real time. And I'm like, oh yeah, because I've been kayaking since I was...	No
noviolence_01-437_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-437_cloned.wav	12, by the time I was tackling when I was 17, you know, I was like, this is the same and coming to it now. Because what I'm really talking about is, you know, what one of the...	No
noviolence_01-438_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-438_cloned.wav	definitions we have of best athlete and I say athlete I mean like best human is who can pick up the skill the fastest yeah what set of preconditions	No
noviolence_01-439_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-439_cloned.wav	create so that someone you can pick up a brand new skill and a you can substitute the word for skill for sport or skill for survival or skill for movement or skill for richness, right?	No
noviolence_01-44_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-44_cloned.wav	if I try to teach them a really systematic kind of step by step variation of the step ball.	No
noviolence_01-440_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-440_cloned.wav	what preconditions need to exist that you have the language that suddenly you can just transplant over? That becomes a very intellectually interesting question.	No
noviolence_01-441_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-441_cloned.wav	our daughters are on the swim team. And it's not because I want them to be swimmers. I don't think they're not going to the Olympics and swimming. I can tell you that. Yeah. But the breathing that it forces, like they	No
noviolence_01-442_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-442_cloned.wav	We have to learn how to breathe and work, right? So we start to get some cardio respiratory training at an early age and you know, it takes decades to develop that system.	No
noviolence_01-443_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-443_cloned.wav	They're competent in the water. They are like, you know, they can swim, they can hold their breath, they can go down to the bottom of our 11 foot pool. You know, our pool is 11 feet deep, they can carry dumbbells, they're just so functional.	No
noviolence_01-444_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-444_cloned.wav	in that water that I've been able, now we can go surf. Now we have a language where our kids are so fluent in these other things. So that really for me becomes	No
noviolence_01-445_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-445_cloned.wav	comes the interesting question, what are the core blocks that make the meal of who we should be as a human, and how does that evolve? Boy, this is a life's work to work on.	No
noviolence_01-446_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-446_cloned.wav	really interesting because when we get out into the wild it's generally a totally different thing right like when I was I went surfing recently I haven't done a lot of surfing but I really enjoyed it a couple times	No
noviolence_01-447_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-447_cloned.wav	I went and so we went out surfing and I was sitting there waiting for the wave and getting smashed by this water and there's current coming sideways, right? So we got the waves coming in. We've got the current. We've got all the things going on	No
noviolence_01-448_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-448_cloned.wav	underneath me and then you have we went up for two days and the first day the waves were kind of cra we're cresting at a certain rate and the next day they're cresting at a different rate and so it meant that	No
noviolence_01-449_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-449_cloned.wav	timing of when you jumped on the board was actually totally different between the two days and and I'm thinking to myself wow this is the most amazing movement nutrition right think about all the different	No
noviolence_01-45_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-45_cloned.wav	that can actually take longer than putting them in the right environment and just giving them a set of constraints and letting them go through it. And then when they learn it that with the kind of self-organization...	No
noviolence_01-450_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-450_cloned.wav	systems that are being turned on and engaged for my body when I'm in that environment, my brain. And yet, all the surfers I know who don't also have a full practice have bad backs, bad shoulders, not very fit.	No
noviolence_01-451_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-451_cloned.wav	fit, can't run. So what we were seeing is like, well, take my skill set, drop into an environment and if that's the only thing I do and the	No
noviolence_01-452_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-452_cloned.wav	Get off on surfing, dude surf! But just do not pretend that you're not going to have some blind spots. So we have this, you have to move like a human being. You have to engage the whole...	No
noviolence_01-453_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-453_cloned.wav	physical system. If you're not throwing, your shoulders not developing. I mean that's probably the single most unique human movement adaption. People talk about our endurance learning.	No
noviolence_01-454_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-454_cloned.wav	We're pretty good at that. Wolves are pretty amazing at that. A lot of other animals. There's nothing else that can throw a 90 mile an hour fastball. There's nothing else that can put a at a loud through a wooly mammoth.	No
noviolence_01-455_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-455_cloned.wav	using that a lot of spirit through the woman and man. So here, do you have hand-eye coordination? Can you throw? If you're not doing that, that's something you're missing. Can you jump? Can you squat?	No
noviolence_01-456_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-456_cloned.wav	You know, I think it was you who told me that there was a correlation between kids who, I can't remember who it was, but kids who had a tree in their backyard and were able to do pull-ups. Well, kids who live in snow environments...	No
noviolence_01-457_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/noviolence_01-457_cloned.wav	can all throw because there's snowballs. Literally, swear to God, there's one to one. It's really cool, you know? That my kids suddenly become very interested in learning how to throw when they're.	No
